	[psi_1, psi2]	prefrence distribution	sampled prefrence
5675	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [3.0, 0.0, 0.0, 0.0, 0.0, 0.0]]	[1.0, 5.242885663363464e-22]	[1 0]
5676	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [3.0, 0.0, 0.0, 0.0, 0.0, 0.0]]	[1.0, 5.242885663363464e-22]	[1 0]
5677	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [3.0, 0.0, 0.0, 0.0, 0.0, 0.0]]	[1.0, 5.242885663363464e-22]	[1 0]
5678	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [3.0, 0.0, 0.0, 0.0, 0.0, 0.0]]	[1.0, 5.242885663363464e-22]	[1 0]
5679	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [3.0, 0.0, 0.0, 0.0, 0.0, 0.0]]	[1.0, 5.242885663363464e-22]	[1 0]
5680	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [3.0, 0.0, 0.0, 0.0, 0.0, 0.0]]	[1.0, 5.242885663363464e-22]	[1 0]
5681	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [3.0, 0.0, 0.0, 0.0, 0.0, 0.0]]	[1.0, 5.242885663363464e-22]	[1 0]
5682	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [3.0, 0.0, 0.0, 0.0, 0.0, 0.0]]	[1.0, 5.242885663363464e-22]	[1 0]
5683	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [3.0, 0.0, 0.0, 0.0, 0.0, 0.0]]	[1.0, 5.242885663363464e-22]	[1 0]
5684	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [3.0, 0.0, 0.0, 0.0, 0.0, 0.0]]	[1.0, 5.242885663363464e-22]	[1 0]
5685	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [3.0, 0.0, 0.0, 0.0, 0.0, 0.0]]	[1.0, 5.242885663363464e-22]	[1 0]
5686	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [3.0, 0.0, 0.0, 0.0, 0.0, 0.0]]	[1.0, 5.242885663363464e-22]	[1 0]
5687	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [3.0, 0.0, 0.0, 0.0, 0.0, 0.0]]	[1.0, 5.242885663363464e-22]	[1 0]
5688	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [3.0, 0.0, 0.0, 0.0, 0.0, 0.0]]	[1.0, 5.242885663363464e-22]	[1 0]
5689	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [3.0, 0.0, 0.0, 0.0, 0.0, 0.0]]	[1.0, 5.242885663363464e-22]	[1 0]
5690	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [3.0, 0.0, 0.0, 0.0, 0.0, 0.0]]	[1.0, 5.242885663363464e-22]	[1 0]
5691	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [3.0, 0.0, 0.0, 0.0, 0.0, 0.0]]	[1.0, 5.242885663363464e-22]	[1 0]
5692	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [3.0, 0.0, 0.0, 0.0, 0.0, 0.0]]	[1.0, 5.242885663363464e-22]	[1 0]
5693	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [3.0, 0.0, 0.0, 0.0, 0.0, 0.0]]	[1.0, 5.242885663363464e-22]	[1 0]
5694	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [3.0, 0.0, 0.0, 0.0, 0.0, 0.0]]	[1.0, 5.242885663363464e-22]	[1 0]
5695	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [3.0, 0.0, 0.0, 0.0, 0.0, 0.0]]	[1.0, 5.242885663363464e-22]	[1 0]
5696	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [3.0, 0.0, 0.0, 0.0, 0.0, 0.0]]	[1.0, 5.242885663363464e-22]	[1 0]
5697	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [3.0, 0.0, 0.0, 0.0, 0.0, 0.0]]	[1.0, 5.242885663363464e-22]	[1 0]
5698	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [3.0, 0.0, 0.0, 0.0, 0.0, 0.0]]	[1.0, 5.242885663363464e-22]	[1 0]
5699	[[0.0, 1.0, 0.0, 0.0, 0.0, 2.0], [3.0, 0.0, 0.0, 0.0, 0.0, 0.0]]	[1.0, 5.242885663363464e-22]	[1 0]
5700	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.0]]	[1.0, 1.299581425007503e-24]	[1 0]
5701	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.0]]	[1.0, 1.299581425007503e-24]	[1 0]
5702	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.0]]	[1.0, 1.299581425007503e-24]	[1 0]
5703	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.0]]	[1.0, 1.299581425007503e-24]	[1 0]
5704	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.0]]	[1.0, 1.299581425007503e-24]	[1 0]
5705	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.0]]	[1.0, 1.299581425007503e-24]	[1 0]
5706	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.0]]	[1.0, 1.299581425007503e-24]	[1 0]
5707	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.0]]	[1.0, 1.299581425007503e-24]	[1 0]
5708	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.0]]	[1.0, 1.299581425007503e-24]	[1 0]
5709	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.0]]	[1.0, 1.299581425007503e-24]	[1 0]
5710	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.0]]	[1.0, 1.299581425007503e-24]	[1 0]
5711	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.0]]	[1.0, 1.299581425007503e-24]	[1 0]
5712	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.0]]	[1.0, 1.299581425007503e-24]	[1 0]
5713	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.0]]	[1.0, 1.299581425007503e-24]	[1 0]
5714	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.0]]	[1.0, 1.299581425007503e-24]	[1 0]
5715	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.0]]	[1.0, 1.299581425007503e-24]	[1 0]
5716	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.0]]	[1.0, 1.299581425007503e-24]	[1 0]
5717	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.0]]	[1.0, 1.299581425007503e-24]	[1 0]
5718	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.0]]	[1.0, 1.299581425007503e-24]	[1 0]
5719	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.0]]	[1.0, 1.299581425007503e-24]	[1 0]
5720	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.0]]	[1.0, 1.299581425007503e-24]	[1 0]
5721	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.0]]	[1.0, 1.299581425007503e-24]	[1 0]
5722	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.0]]	[1.0, 1.299581425007503e-24]	[1 0]
5723	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.0]]	[1.0, 1.299581425007503e-24]	[1 0]
5724	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.0]]	[1.0, 1.299581425007503e-24]	[1 0]
5725	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.0]]	[1.0, 1.299581425007503e-24]	[1 0]
5726	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.0]]	[1.0, 1.299581425007503e-24]	[1 0]
5727	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.0]]	[1.0, 1.299581425007503e-24]	[1 0]
5728	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.0]]	[1.0, 1.299581425007503e-24]	[1 0]
5729	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.0]]	[1.0, 1.299581425007503e-24]	[1 0]
5730	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.0]]	[1.0, 1.299581425007503e-24]	[1 0]
5731	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.0]]	[1.0, 1.299581425007503e-24]	[1 0]
5732	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.0]]	[1.0, 1.299581425007503e-24]	[1 0]
5733	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.0]]	[1.0, 1.299581425007503e-24]	[1 0]
5734	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.0]]	[1.0, 1.299581425007503e-24]	[1 0]
5735	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.0]]	[1.0, 1.299581425007503e-24]	[1 0]
5736	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.0]]	[1.0, 1.299581425007503e-24]	[1 0]
5737	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.0]]	[1.0, 1.299581425007503e-24]	[1 0]
5738	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.0]]	[1.0, 1.299581425007503e-24]	[1 0]
5739	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.0]]	[1.0, 1.299581425007503e-24]	[1 0]
5740	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.0]]	[1.0, 1.299581425007503e-24]	[1 0]
5741	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.0]]	[1.0, 1.299581425007503e-24]	[1 0]
5742	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.0]]	[1.0, 1.299581425007503e-24]	[1 0]
5743	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.0]]	[1.0, 1.299581425007503e-24]	[1 0]
5744	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.0]]	[1.0, 1.299581425007503e-24]	[1 0]
5745	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.0]]	[1.0, 1.299581425007503e-24]	[1 0]
5746	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.0]]	[1.0, 1.299581425007503e-24]	[1 0]
5747	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.0]]	[1.0, 1.299581425007503e-24]	[1 0]
5748	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.0]]	[1.0, 1.299581425007503e-24]	[1 0]
5749	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.0]]	[1.0, 1.299581425007503e-24]	[1 0]
5750	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.0]]	[1.0, 1.299581425007503e-24]	[1 0]
5751	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.0]]	[1.0, 1.299581425007503e-24]	[1 0]
5752	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.0]]	[1.0, 1.299581425007503e-24]	[1 0]
5753	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.0]]	[1.0, 1.299581425007503e-24]	[1 0]
5754	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.0]]	[1.0, 1.299581425007503e-24]	[1 0]
5755	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.0]]	[1.0, 1.299581425007503e-24]	[1 0]
5756	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.0]]	[1.0, 1.299581425007503e-24]	[1 0]
5757	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.0]]	[1.0, 1.299581425007503e-24]	[1 0]
5758	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.0]]	[1.0, 1.299581425007503e-24]	[1 0]
5759	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.0]]	[1.0, 1.299581425007503e-24]	[1 0]
5760	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.0]]	[1.0, 1.299581425007503e-24]	[1 0]
5761	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.0]]	[1.0, 1.299581425007503e-24]	[1 0]
5762	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.0]]	[1.0, 1.299581425007503e-24]	[1 0]
5763	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.0]]	[1.0, 1.299581425007503e-24]	[1 0]
5764	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.0]]	[1.0, 1.299581425007503e-24]	[1 0]
5765	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.0]]	[1.0, 1.299581425007503e-24]	[1 0]
5766	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.0]]	[1.0, 1.299581425007503e-24]	[1 0]
5767	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.0]]	[1.0, 1.299581425007503e-24]	[1 0]
5768	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.0]]	[1.0, 1.299581425007503e-24]	[1 0]
5769	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.0]]	[1.0, 1.299581425007503e-24]	[1 0]
5770	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.0]]	[1.0, 1.299581425007503e-24]	[1 0]
5771	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.0]]	[1.0, 1.299581425007503e-24]	[1 0]
5772	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.0]]	[1.0, 1.299581425007503e-24]	[1 0]
5773	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.0]]	[1.0, 1.299581425007503e-24]	[1 0]
5774	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.0]]	[1.0, 1.299581425007503e-24]	[1 0]
5775	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.0]]	[1.0, 1.299581425007503e-24]	[1 0]
5776	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.0]]	[1.0, 1.299581425007503e-24]	[1 0]
5777	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.0]]	[1.0, 1.299581425007503e-24]	[1 0]
5778	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.0]]	[1.0, 1.299581425007503e-24]	[1 0]
5779	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.0]]	[1.0, 1.299581425007503e-24]	[1 0]
5780	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.0]]	[1.0, 1.299581425007503e-24]	[1 0]
5781	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.0]]	[1.0, 1.299581425007503e-24]	[1 0]
5782	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.0]]	[1.0, 1.299581425007503e-24]	[1 0]
5783	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.0]]	[1.0, 1.299581425007503e-24]	[1 0]
5784	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.0]]	[1.0, 1.299581425007503e-24]	[1 0]
5785	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.0]]	[1.0, 1.299581425007503e-24]	[1 0]
5786	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.0]]	[1.0, 1.299581425007503e-24]	[1 0]
5787	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.0]]	[1.0, 1.299581425007503e-24]	[1 0]
5788	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.0]]	[1.0, 1.299581425007503e-24]	[1 0]
5789	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.0]]	[1.0, 1.299581425007503e-24]	[1 0]
5790	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.0]]	[1.0, 1.299581425007503e-24]	[1 0]
5791	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.0]]	[1.0, 1.299581425007503e-24]	[1 0]
5792	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.0]]	[1.0, 1.299581425007503e-24]	[1 0]
5793	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.0]]	[1.0, 1.299581425007503e-24]	[1 0]
5794	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.0]]	[1.0, 1.299581425007503e-24]	[1 0]
5795	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.0]]	[1.0, 1.299581425007503e-24]	[1 0]
5796	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.0]]	[1.0, 1.299581425007503e-24]	[1 0]
5797	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.0]]	[1.0, 1.299581425007503e-24]	[1 0]
5798	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.0]]	[1.0, 1.299581425007503e-24]	[1 0]
5799	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.0]]	[1.0, 1.299581425007503e-24]	[1 0]
5800	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [3.0, 0.0, 0.0, 2.0, 0.0, 0.0]]	[1.0, 1.928749847963918e-22]	[1 0]
5801	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [3.0, 0.0, 0.0, 2.0, 0.0, 0.0]]	[1.0, 1.928749847963918e-22]	[1 0]
5802	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [3.0, 0.0, 0.0, 2.0, 0.0, 0.0]]	[1.0, 1.928749847963918e-22]	[1 0]
5803	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [3.0, 0.0, 0.0, 2.0, 0.0, 0.0]]	[1.0, 1.928749847963918e-22]	[1 0]
5804	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [3.0, 0.0, 0.0, 2.0, 0.0, 0.0]]	[1.0, 1.928749847963918e-22]	[1 0]
5805	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [3.0, 0.0, 0.0, 2.0, 0.0, 0.0]]	[1.0, 1.928749847963918e-22]	[1 0]
5806	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [3.0, 0.0, 0.0, 2.0, 0.0, 0.0]]	[1.0, 1.928749847963918e-22]	[1 0]
5807	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [3.0, 0.0, 0.0, 2.0, 0.0, 0.0]]	[1.0, 1.928749847963918e-22]	[1 0]
5808	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [3.0, 0.0, 0.0, 2.0, 0.0, 0.0]]	[1.0, 1.928749847963918e-22]	[1 0]
5809	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [3.0, 0.0, 0.0, 2.0, 0.0, 0.0]]	[1.0, 1.928749847963918e-22]	[1 0]
5810	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [3.0, 0.0, 0.0, 2.0, 0.0, 0.0]]	[1.0, 1.928749847963918e-22]	[1 0]
5811	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [3.0, 0.0, 0.0, 2.0, 0.0, 0.0]]	[1.0, 1.928749847963918e-22]	[1 0]
5812	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [3.0, 0.0, 0.0, 2.0, 0.0, 0.0]]	[1.0, 1.928749847963918e-22]	[1 0]
5813	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [3.0, 0.0, 0.0, 2.0, 0.0, 0.0]]	[1.0, 1.928749847963918e-22]	[1 0]
5814	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [3.0, 0.0, 0.0, 2.0, 0.0, 0.0]]	[1.0, 1.928749847963918e-22]	[1 0]
5815	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [3.0, 0.0, 0.0, 2.0, 0.0, 0.0]]	[1.0, 1.928749847963918e-22]	[1 0]
5816	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [3.0, 0.0, 0.0, 2.0, 0.0, 0.0]]	[1.0, 1.928749847963918e-22]	[1 0]
5817	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [3.0, 0.0, 0.0, 2.0, 0.0, 0.0]]	[1.0, 1.928749847963918e-22]	[1 0]
5818	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [3.0, 0.0, 0.0, 2.0, 0.0, 0.0]]	[1.0, 1.928749847963918e-22]	[1 0]
5819	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [3.0, 0.0, 0.0, 2.0, 0.0, 0.0]]	[1.0, 1.928749847963918e-22]	[1 0]
5820	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [3.0, 0.0, 0.0, 2.0, 0.0, 0.0]]	[1.0, 1.928749847963918e-22]	[1 0]
5821	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [3.0, 0.0, 0.0, 2.0, 0.0, 0.0]]	[1.0, 1.928749847963918e-22]	[1 0]
5822	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [3.0, 0.0, 0.0, 2.0, 0.0, 0.0]]	[1.0, 1.928749847963918e-22]	[1 0]
5823	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [3.0, 0.0, 0.0, 2.0, 0.0, 0.0]]	[1.0, 1.928749847963918e-22]	[1 0]
5824	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [3.0, 0.0, 0.0, 2.0, 0.0, 0.0]]	[1.0, 1.928749847963918e-22]	[1 0]
5825	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [3.0, 0.0, 0.0, 2.0, 0.0, 0.0]]	[1.0, 1.928749847963918e-22]	[1 0]
5826	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [3.0, 0.0, 0.0, 2.0, 0.0, 0.0]]	[1.0, 1.928749847963918e-22]	[1 0]
5827	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [3.0, 0.0, 0.0, 2.0, 0.0, 0.0]]	[1.0, 1.928749847963918e-22]	[1 0]
5828	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [3.0, 0.0, 0.0, 2.0, 0.0, 0.0]]	[1.0, 1.928749847963918e-22]	[1 0]
5829	[[2.0, 1.0, 0.0, 1.0, 0.0, 0.0], [3.0, 0.0, 0.0, 2.0, 0.0, 0.0]]	[1.0, 1.928749847963918e-22]	[1 0]
